numThreads,type,microseconds
1,FaasMP-remote,113276873
1,FaasMP-remote,113472431
1,FaasMP-remote,114310734
1,FaasMP-remote,113399806
1,FaasMP-remote,113597834
1,FaasMP-remote,113183621
1,FaasMP-remote,113417168
1,FaasMP-remote,113308989
1,FaasMP-remote,113835916
1,FaasMP-remote,114158679
1,FaasMP-remote,117140739
1,FaasMP-remote,124155583
1,FaasMP-remote,117400379
1,FaasMP-remote,117634351
1,FaasMP-remote,118887388
1,FaasMP-remote,118905254
1,FaasMP-remote,118496315
1,FaasMP-remote,117140670
1,FaasMP-remote,117913251
1,FaasMP-remote,122838815
1,FaasMP-remote,121533051
1,FaasMP-remote,117309739
1,FaasMP-remote,119079998
1,FaasMP-remote,121991509
1,FaasMP-remote,126008446
1,FaasMP-remote,119083866
1,FaasMP-remote,122371304
1,FaasMP-remote,119374965
1,FaasMP-remote,122309065
1,FaasMP-remote,118164528
1,FaasMP-remote,117165852
1,FaasMP-remote,124923076
1,FaasMP-remote,117546400
1,FaasMP-remote,118222114
1,FaasMP-remote,119434570
1,FaasMP-remote,119478690
1,FaasMP-remote,117386403
1,FaasMP-remote,117757947
1,FaasMP-remote,119727268
1,FaasMP-remote,119859217
1,FaasMP-remote,119886876
1,FaasMP-remote,117720468
1,FaasMP-remote,119407973
1,FaasMP-remote,117864397
1,FaasMP-remote,119443359
1,FaasMP-remote,119863381
1,FaasMP-remote,119072257
1,FaasMP-remote,136150556
1,FaasMP-remote,124139504
1,FaasMP-remote,119584760
1,FaasMP-remote,119966297
1,FaasMP-remote,120100162
1,FaasMP-remote,119759178
1,FaasMP-remote,121196274
1,FaasMP-remote,121638471
1,FaasMP-remote,119688999
1,FaasMP-remote,119215744
1,FaasMP-remote,118524711
1,FaasMP-remote,119204586
1,FaasMP-remote,118274052
1,FaasMP-remote,122029606
1,FaasMP-remote,118396840
1,FaasMP-remote,118178212
1,FaasMP-remote,117984875
1,FaasMP-remote,118986988
1,FaasMP-remote,119394909
1,FaasMP-remote,118670614
1,FaasMP-remote,123522604
1,FaasMP-remote,121859226
1,FaasMP-remote,119671131
1,FaasMP-remote,118465575
1,FaasMP-remote,118332296
1,FaasMP-remote,118395148
1,FaasMP-remote,120852046
1,FaasMP-remote,119701242
1,FaasMP-remote,120869171
1,FaasMP-remote,119061437
1,FaasMP-remote,118879266
1,FaasMP-remote,120543573
1,FaasMP-remote,118225919
1,FaasMP-remote,125304127
1,FaasMP-remote,129089870
1,FaasMP-remote,118821339
1,FaasMP-remote,118385129
1,FaasMP-remote,118832910
1,FaasMP-remote,127290414
1,FaasMP-remote,119540547
1,FaasMP-remote,121212515
1,FaasMP-remote,119148344
1,FaasMP-remote,119441919
1,FaasMP-remote,122582637
1,FaasMP-remote,123064558
1,FaasMP-remote,117152337
1,FaasMP-remote,118551343
1,FaasMP-remote,118597172
1,FaasMP-remote,113139706
1,FaasMP-remote,113879638
1,FaasMP-remote,113410771
1,FaasMP-remote,115018353
1,FaasMP-remote,114517936
1,FaasMP-remote,113511040
1,FaasMP-remote,114852314
1,FaasMP-remote,113296158
1,FaasMP-remote,113980256
1,FaasMP-remote,113381700
1,FaasMP-remote,114181622
1,FaasMP-remote,112669220
1,FaasMP-remote,113006306
1,FaasMP-remote,111847570
1,FaasMP-remote,113055559
1,FaasMP-remote,112560942
1,FaasMP-remote,110829380
1,FaasMP-remote,111642917
1,FaasMP-remote,117277743
1,FaasMP-remote,122169853
1,FaasMP-remote,121978476
1,FaasMP-remote,119708355
1,FaasMP-remote,121566058
1,FaasMP-remote,117513392
1,FaasMP-remote,117281592
1,FaasMP-remote,117000968
1,FaasMP-remote,120112266
1,FaasMP-remote,116571296
1,FaasMP-remote,118895753
1,FaasMP-remote,118974891
1,FaasMP-remote,116794519
1,FaasMP-remote,116714890
1,FaasMP-remote,117626122
1,FaasMP-remote,119125427
1,FaasMP-remote,121987859
1,FaasMP-remote,119459648
1,FaasMP-remote,123312834
1,FaasMP-remote,117206555
1,FaasMP-remote,118887530
1,FaasMP-remote,119369656
1,FaasMP-remote,120206169
1,FaasMP-remote,130201585
1,FaasMP-remote,124416194
1,FaasMP-remote,119553889
1,FaasMP-remote,118242516
1,FaasMP-remote,121773401
1,FaasMP-remote,124186251
1,FaasMP-remote,120229886
1,FaasMP-remote,118051414
1,FaasMP-remote,117612359
1,FaasMP-remote,118042538
1,FaasMP-remote,117886821
1,FaasMP-remote,119938473
1,FaasMP-remote,119616195
1,FaasMP-remote,118619636
1,FaasMP-remote,118187118
1,FaasMP-remote,118171459
1,FaasMP-remote,120191308
1,FaasMP-remote,119228381
1,FaasMP-remote,120538179
1,FaasMP-remote,119444437
1,FaasMP-remote,119060129
1,FaasMP-remote,118139171
1,FaasMP-remote,118234926
1,FaasMP-remote,118164936
1,FaasMP-remote,117952476
1,FaasMP-remote,125403979
1,FaasMP-remote,118487626
1,FaasMP-remote,117873788
1,FaasMP-remote,118642111
1,FaasMP-remote,120208284
1,FaasMP-remote,117772755
1,FaasMP-remote,118855082
1,FaasMP-remote,118942826
1,FaasMP-remote,117683462
1,FaasMP-remote,118420990
1,FaasMP-remote,119584304
1,FaasMP-remote,121271872
1,FaasMP-remote,118088707
1,FaasMP-remote,118205416
1,FaasMP-remote,134332697
1,FaasMP-remote,118997414
1,FaasMP-remote,118983685
1,FaasMP-remote,119134158
1,FaasMP-remote,118069573
1,FaasMP-remote,120090004
1,FaasMP-remote,120746748
1,FaasMP-remote,118486188
1,FaasMP-remote,118306550
2,FaasMP-remote,137932319
2,FaasMP-remote,118257999
2,FaasMP-remote,116846434
2,FaasMP-remote,115997569
2,FaasMP-remote,120386231
2,FaasMP-remote,125761153
2,FaasMP-remote,127722030
2,FaasMP-remote,115732580
2,FaasMP-remote,115301511
2,FaasMP-remote,116510941
2,FaasMP-remote,116825629
2,FaasMP-remote,112004888
2,FaasMP-remote,114117157
2,FaasMP-remote,115552379
2,FaasMP-remote,115833874
2,FaasMP-remote,114315163
2,FaasMP-remote,113166731
2,FaasMP-remote,112691233
2,FaasMP-remote,115502519
2,FaasMP-remote,116570414
2,FaasMP-remote,127030250
2,FaasMP-remote,124796722
2,FaasMP-remote,115481299
2,FaasMP-remote,123704496
2,FaasMP-remote,119176633
2,FaasMP-remote,115318231
2,FaasMP-remote,116334400
2,FaasMP-remote,114449867
2,FaasMP-remote,112924634
2,FaasMP-remote,136423961
2,FaasMP-remote,116398991
2,FaasMP-remote,115314331
2,FaasMP-remote,115086795
2,FaasMP-remote,126020475
2,FaasMP-remote,133642314
2,FaasMP-remote,119228866
2,FaasMP-remote,122540127
2,FaasMP-remote,127350154
2,FaasMP-remote,117599249
2,FaasMP-remote,125656402
2,FaasMP-remote,123417239
2,FaasMP-remote,124886711
2,FaasMP-remote,122468940
2,FaasMP-remote,126161236
2,FaasMP-remote,120034055
2,FaasMP-remote,119278213
2,FaasMP-remote,133971126
2,FaasMP-remote,121244183
2,FaasMP-remote,138166631
2,FaasMP-remote,121261255
2,FaasMP-remote,113733992
2,FaasMP-remote,118669919
2,FaasMP-remote,115325720
2,FaasMP-remote,122514843
2,FaasMP-remote,126588196
2,FaasMP-remote,119944181
2,FaasMP-remote,121990108
2,FaasMP-remote,130712325
2,FaasMP-remote,132616924
2,FaasMP-remote,129181994
2,FaasMP-remote,126215297
2,FaasMP-remote,117810100
2,FaasMP-remote,120406056
2,FaasMP-remote,120688826
2,FaasMP-remote,114668444
2,FaasMP-remote,119148041
2,FaasMP-remote,115174976
2,FaasMP-remote,123580381
2,FaasMP-remote,120654353
2,FaasMP-remote,130886766
2,FaasMP-remote,124570772
2,FaasMP-remote,114033407
2,FaasMP-remote,138476388
2,FaasMP-remote,128257707
2,FaasMP-remote,119203332
2,FaasMP-remote,123159764
2,FaasMP-remote,117456691
2,FaasMP-remote,126806327
2,FaasMP-remote,121534691
2,FaasMP-remote,121704696
2,FaasMP-remote,132027359
2,FaasMP-remote,125604935
2,FaasMP-remote,124782263
2,FaasMP-remote,119701915
2,FaasMP-remote,118766162
2,FaasMP-remote,121545907
2,FaasMP-remote,117786282
2,FaasMP-remote,127558356
2,FaasMP-remote,123035776
2,FaasMP-remote,115852505
2,FaasMP-remote,145401218
2,FaasMP-remote,132687194
2,FaasMP-remote,130836692
2,FaasMP-remote,114289044
2,FaasMP-remote,118516263
2,FaasMP-remote,116229857
2,FaasMP-remote,123360745
2,FaasMP-remote,119796820
2,FaasMP-remote,121897202
2,FaasMP-remote,125822025
2,FaasMP-remote,122399408
2,FaasMP-remote,120392027
2,FaasMP-remote,118036946
2,FaasMP-remote,120823509
2,FaasMP-remote,118841931
2,FaasMP-remote,118643189
2,FaasMP-remote,120873320
2,FaasMP-remote,119633669
2,FaasMP-remote,119297886
2,FaasMP-remote,119951703
2,FaasMP-remote,124416676
2,FaasMP-remote,124772384
2,FaasMP-remote,124525354
2,FaasMP-remote,126615948
2,FaasMP-remote,129720265
2,FaasMP-remote,125362768
2,FaasMP-remote,124012734
2,FaasMP-remote,125764934
2,FaasMP-remote,121892007
2,FaasMP-remote,143525260
2,FaasMP-remote,120300499
2,FaasMP-remote,115967558
2,FaasMP-remote,115202622
2,FaasMP-remote,130315532
2,FaasMP-remote,125483860
2,FaasMP-remote,130453720
2,FaasMP-remote,138186741
2,FaasMP-remote,123369827
2,FaasMP-remote,114958618
2,FaasMP-remote,118020958
2,FaasMP-remote,120210415
2,FaasMP-remote,117474392
2,FaasMP-remote,115769229
2,FaasMP-remote,117788520
2,FaasMP-remote,119181329
2,FaasMP-remote,122021771
2,FaasMP-remote,140266779
2,FaasMP-remote,116774769
2,FaasMP-remote,120025656
2,FaasMP-remote,118298682
2,FaasMP-remote,124796149
2,FaasMP-remote,119835822
2,FaasMP-remote,117287834
2,FaasMP-remote,117705001
2,FaasMP-remote,131973283
2,FaasMP-remote,127313259
2,FaasMP-remote,128889560
2,FaasMP-remote,123239538
2,FaasMP-remote,140207404
2,FaasMP-remote,139533771
2,FaasMP-remote,125179409
2,FaasMP-remote,122411732
2,FaasMP-remote,127511423
2,FaasMP-remote,126955426
2,FaasMP-remote,124096143
2,FaasMP-remote,136533226
2,FaasMP-remote,123306245
2,FaasMP-remote,133338441
2,FaasMP-remote,124017362
2,FaasMP-remote,124002785
2,FaasMP-remote,123998586
2,FaasMP-remote,129696209
2,FaasMP-remote,128288334
2,FaasMP-remote,122619774
2,FaasMP-remote,125333194
2,FaasMP-remote,126767635
2,FaasMP-remote,123973108
2,FaasMP-remote,127960018
2,FaasMP-remote,121420251
2,FaasMP-remote,123875598
2,FaasMP-remote,128751510
2,FaasMP-remote,121150279
2,FaasMP-remote,129070867
2,FaasMP-remote,124810422
2,FaasMP-remote,122862341
2,FaasMP-remote,141962259
2,FaasMP-remote,127430491
2,FaasMP-remote,126752329
2,FaasMP-remote,127091774
2,FaasMP-remote,137686512
2,FaasMP-remote,136155160
2,FaasMP-remote,133135235
2,FaasMP-remote,118976151
2,FaasMP-remote,134207519
2,FaasMP-remote,139107939
2,FaasMP-remote,129893506
2,FaasMP-remote,127420075
2,FaasMP-remote,123665332
2,FaasMP-remote,135515053
2,FaasMP-remote,130102967
2,FaasMP-remote,129201977
2,FaasMP-remote,138926687
2,FaasMP-remote,134739007
2,FaasMP-remote,129487638
2,FaasMP-remote,150629679
2,FaasMP-remote,156619992
2,FaasMP-remote,124744412
2,FaasMP-remote,121511652
2,FaasMP-remote,123658512
2,FaasMP-remote,132303319
4,FaasMP-remote,132501664
4,FaasMP-remote,115757373
4,FaasMP-remote,118313606
4,FaasMP-remote,116388628
4,FaasMP-remote,114381256
4,FaasMP-remote,118480212
4,FaasMP-remote,115115960
4,FaasMP-remote,120769256
4,FaasMP-remote,128554684
4,FaasMP-remote,128431367
4,FaasMP-remote,125421081
4,FaasMP-remote,123230680
4,FaasMP-remote,127193944
4,FaasMP-remote,121956428
4,FaasMP-remote,128133109
4,FaasMP-remote,129476444
4,FaasMP-remote,120563837
4,FaasMP-remote,120349187
4,FaasMP-remote,120110845
4,FaasMP-remote,124352565
4,FaasMP-remote,126424608
4,FaasMP-remote,115587120
4,FaasMP-remote,132578731
4,FaasMP-remote,114575120
4,FaasMP-remote,114577378
4,FaasMP-remote,115212576
4,FaasMP-remote,116468553
4,FaasMP-remote,114879411
4,FaasMP-remote,114957325
4,FaasMP-remote,119108229
4,FaasMP-remote,113990552
4,FaasMP-remote,117810801
4,FaasMP-remote,114081988
4,FaasMP-remote,117001047
4,FaasMP-remote,115493388
4,FaasMP-remote,114018872
4,FaasMP-remote,113252847
4,FaasMP-remote,114610852
4,FaasMP-remote,114609781
4,FaasMP-remote,114146538
4,FaasMP-remote,114707055
4,FaasMP-remote,114956988
4,FaasMP-remote,117447672
4,FaasMP-remote,114880226
4,FaasMP-remote,130604263
4,FaasMP-remote,116149890
4,FaasMP-remote,114836507
4,FaasMP-remote,114506920
4,FaasMP-remote,114654810
4,FaasMP-remote,117148269
4,FaasMP-remote,114593063
4,FaasMP-remote,114349070
4,FaasMP-remote,114104684
4,FaasMP-remote,114430640
4,FaasMP-remote,114845945
4,FaasMP-remote,113989139
4,FaasMP-remote,114816494
4,FaasMP-remote,119331778
4,FaasMP-remote,117415257
4,FaasMP-remote,119415575
4,FaasMP-remote,116475917
4,FaasMP-remote,115365976
4,FaasMP-remote,123928686
4,FaasMP-remote,114958442
4,FaasMP-remote,115317752
4,FaasMP-remote,114488286
4,FaasMP-remote,119615002
4,FaasMP-remote,116007645
4,FaasMP-remote,113927608
4,FaasMP-remote,115843354
4,FaasMP-remote,115134322
4,FaasMP-remote,114387442
4,FaasMP-remote,114558631
4,FaasMP-remote,113951153
4,FaasMP-remote,118783280
4,FaasMP-remote,114872787
4,FaasMP-remote,114483940
4,FaasMP-remote,117350158
4,FaasMP-remote,121052563
4,FaasMP-remote,121941610
4,FaasMP-remote,121688454
4,FaasMP-remote,120741122
4,FaasMP-remote,122902451
4,FaasMP-remote,118839523
4,FaasMP-remote,122325889
4,FaasMP-remote,122070088
4,FaasMP-remote,121257420
4,FaasMP-remote,116339303
4,FaasMP-remote,114674595
4,FaasMP-remote,115837718
4,FaasMP-remote,115945350
4,FaasMP-remote,116307892
4,FaasMP-remote,114715500
4,FaasMP-remote,118553072
4,FaasMP-remote,114788481
4,FaasMP-remote,113998268
4,FaasMP-remote,118777931
4,FaasMP-remote,114408553
4,FaasMP-remote,114387806
4,FaasMP-remote,115535564
4,FaasMP-remote,115098139
4,FaasMP-remote,130706526
4,FaasMP-remote,114611291
4,FaasMP-remote,115302157
4,FaasMP-remote,116479317
4,FaasMP-remote,114638374
4,FaasMP-remote,124888503
4,FaasMP-remote,120700957
4,FaasMP-remote,121343463
4,FaasMP-remote,127278139
4,FaasMP-remote,119004919
4,FaasMP-remote,121428504
4,FaasMP-remote,121114972
4,FaasMP-remote,122055721
4,FaasMP-remote,123242564
4,FaasMP-remote,121640255
4,FaasMP-remote,122911675
4,FaasMP-remote,121497530
4,FaasMP-remote,120814488
4,FaasMP-remote,120783052
4,FaasMP-remote,121375540
4,FaasMP-remote,122730147
4,FaasMP-remote,125454184
4,FaasMP-remote,116320204
4,FaasMP-remote,113743583
4,FaasMP-remote,115172407
4,FaasMP-remote,114127722
4,FaasMP-remote,115587509
4,FaasMP-remote,115057988
4,FaasMP-remote,116032954
4,FaasMP-remote,116718584
4,FaasMP-remote,115131453
4,FaasMP-remote,116139910
4,FaasMP-remote,114894141
4,FaasMP-remote,116441556
4,FaasMP-remote,114551295
4,FaasMP-remote,117044593
4,FaasMP-remote,115305913
4,FaasMP-remote,118169314
4,FaasMP-remote,114567735
4,FaasMP-remote,114690034
4,FaasMP-remote,115547892
4,FaasMP-remote,121323333
4,FaasMP-remote,120862189
4,FaasMP-remote,120606283
4,FaasMP-remote,115599792
4,FaasMP-remote,127146009
4,FaasMP-remote,118983182
4,FaasMP-remote,114614366
4,FaasMP-remote,115433605
4,FaasMP-remote,114552730
4,FaasMP-remote,114469475
4,FaasMP-remote,116712351
4,FaasMP-remote,113897300
4,FaasMP-remote,116463358
4,FaasMP-remote,124378100
4,FaasMP-remote,115916691
4,FaasMP-remote,114566951
4,FaasMP-remote,114732370
4,FaasMP-remote,114468996
4,FaasMP-remote,115707791
4,FaasMP-remote,114643609
4,FaasMP-remote,114591684
4,FaasMP-remote,116512806
4,FaasMP-remote,123104742
4,FaasMP-remote,115524822
4,FaasMP-remote,116199173
4,FaasMP-remote,115546452
4,FaasMP-remote,116425691
4,FaasMP-remote,117613410
4,FaasMP-remote,115171789
4,FaasMP-remote,114511564
4,FaasMP-remote,115768241
4,FaasMP-remote,114654425
4,FaasMP-remote,115511454
4,FaasMP-remote,121519650
4,FaasMP-remote,114969924
4,FaasMP-remote,114629796
4,FaasMP-remote,115758719
4,FaasMP-remote,63145126
4,FaasMP-remote,118301699
4,FaasMP-remote,116775531
4,FaasMP-remote,114334678
4,FaasMP-remote,116907787
4,FaasMP-remote,115791815
4,FaasMP-remote,114798165
4,FaasMP-remote,115761102
4,FaasMP-remote,114927391
4,FaasMP-remote,115600472
4,FaasMP-remote,118027604
4,FaasMP-remote,114669056
4,FaasMP-remote,115216789
4,FaasMP-remote,114866835
4,FaasMP-remote,115030046
4,FaasMP-remote,115762845
4,FaasMP-remote,125926253
4,FaasMP-remote,115843378
4,FaasMP-remote,117218842
4,FaasMP-remote,115019764
4,FaasMP-remote,115944030
6,FaasMP-remote,126527841
6,FaasMP-remote,117019544
6,FaasMP-remote,128429635
6,FaasMP-remote,129932541
6,FaasMP-remote,116195309
6,FaasMP-remote,118244879
6,FaasMP-remote,118562730
6,FaasMP-remote,117270080
6,FaasMP-remote,118952270
6,FaasMP-remote,123876026
6,FaasMP-remote,122295137
6,FaasMP-remote,120554738
6,FaasMP-remote,123109873
6,FaasMP-remote,114905244
6,FaasMP-remote,121398983
6,FaasMP-remote,126903281
6,FaasMP-remote,125774350
6,FaasMP-remote,129026173
6,FaasMP-remote,125076216
6,FaasMP-remote,122638003
6,FaasMP-remote,115558942
6,FaasMP-remote,119973258
6,FaasMP-remote,124494849
6,FaasMP-remote,127310864
6,FaasMP-remote,128127858
6,FaasMP-remote,123585373
6,FaasMP-remote,121928877
6,FaasMP-remote,125096542
6,FaasMP-remote,122582304
6,FaasMP-remote,115146784
6,FaasMP-remote,120567683
6,FaasMP-remote,132683607
6,FaasMP-remote,122341984
6,FaasMP-remote,115437626
6,FaasMP-remote,119739073
6,FaasMP-remote,126901998
6,FaasMP-remote,125090815
6,FaasMP-remote,127580034
6,FaasMP-remote,125588587
6,FaasMP-remote,123673538
6,FaasMP-remote,123618542
6,FaasMP-remote,127568727
6,FaasMP-remote,119954232
6,FaasMP-remote,139779603
6,FaasMP-remote,122765608
6,FaasMP-remote,125364743
6,FaasMP-remote,114862372
6,FaasMP-remote,128401383
6,FaasMP-remote,125928159
6,FaasMP-remote,126521985
6,FaasMP-remote,128167102
6,FaasMP-remote,121916562
6,FaasMP-remote,125876758
6,FaasMP-remote,124506539
6,FaasMP-remote,123641685
6,FaasMP-remote,128022403
6,FaasMP-remote,123829441
6,FaasMP-remote,125929139
6,FaasMP-remote,127995947
6,FaasMP-remote,123982509
6,FaasMP-remote,124325851
6,FaasMP-remote,123642597
6,FaasMP-remote,125032135
6,FaasMP-remote,126619026
6,FaasMP-remote,125369215
6,FaasMP-remote,128982986
6,FaasMP-remote,121143158
6,FaasMP-remote,124825396
6,FaasMP-remote,116839221
6,FaasMP-remote,124071496
6,FaasMP-remote,114848866
6,FaasMP-remote,124373396
6,FaasMP-remote,124197086
6,FaasMP-remote,124987030
6,FaasMP-remote,122445489
6,FaasMP-remote,115052738
6,FaasMP-remote,119928291
6,FaasMP-remote,125263058
6,FaasMP-remote,126226610
6,FaasMP-remote,125917323
6,FaasMP-remote,124516543
6,FaasMP-remote,124446843
6,FaasMP-remote,130390328
6,FaasMP-remote,119129177
6,FaasMP-remote,128531082
6,FaasMP-remote,115489050
6,FaasMP-remote,120359648
6,FaasMP-remote,126175295
6,FaasMP-remote,122639143
6,FaasMP-remote,120248668
6,FaasMP-remote,119400543
6,FaasMP-remote,129913954
6,FaasMP-remote,123799038
6,FaasMP-remote,122269214
6,FaasMP-remote,114962954
6,FaasMP-remote,123981994
6,FaasMP-remote,124156908
6,FaasMP-remote,125147126
6,FaasMP-remote,115238370
6,FaasMP-remote,121170479
6,FaasMP-remote,132642132
6,FaasMP-remote,123142661
6,FaasMP-remote,121597045
6,FaasMP-remote,115545078
6,FaasMP-remote,124737893
6,FaasMP-remote,123496569
6,FaasMP-remote,116001313
6,FaasMP-remote,115865501
6,FaasMP-remote,125881225
6,FaasMP-remote,121144841
6,FaasMP-remote,125153197
6,FaasMP-remote,126987008
6,FaasMP-remote,124792543
6,FaasMP-remote,115661504
6,FaasMP-remote,117971769
6,FaasMP-remote,126656129
6,FaasMP-remote,118001822
6,FaasMP-remote,119574061
6,FaasMP-remote,128318630
6,FaasMP-remote,116884628
6,FaasMP-remote,120336775
6,FaasMP-remote,124222038
6,FaasMP-remote,125219217
6,FaasMP-remote,128267246
6,FaasMP-remote,133495300
6,FaasMP-remote,116139087
6,FaasMP-remote,120343636
6,FaasMP-remote,128273481
6,FaasMP-remote,122477429
6,FaasMP-remote,121838084
6,FaasMP-remote,123265291
6,FaasMP-remote,116257373
6,FaasMP-remote,118095586
6,FaasMP-remote,131801025
6,FaasMP-remote,124832704
6,FaasMP-remote,116829569
6,FaasMP-remote,125964691
6,FaasMP-remote,123248359
6,FaasMP-remote,120518065
6,FaasMP-remote,117908396
6,FaasMP-remote,126109214
6,FaasMP-remote,124586732
6,FaasMP-remote,121975591
6,FaasMP-remote,121674030
6,FaasMP-remote,115201792
6,FaasMP-remote,119479242
6,FaasMP-remote,129175527
6,FaasMP-remote,120169672
6,FaasMP-remote,116523967
6,FaasMP-remote,117982413
6,FaasMP-remote,118091847
6,FaasMP-remote,116569897
6,FaasMP-remote,120776589
6,FaasMP-remote,122107579
6,FaasMP-remote,128655836
6,FaasMP-remote,117318868
6,FaasMP-remote,117370593
6,FaasMP-remote,64782836
6,FaasMP-remote,117296369
6,FaasMP-remote,118552271
6,FaasMP-remote,120129274
6,FaasMP-remote,122492456
6,FaasMP-remote,68875778
6,FaasMP-remote,123304875
6,FaasMP-remote,120902832
6,FaasMP-remote,124285151
6,FaasMP-remote,126329894
6,FaasMP-remote,116991714
6,FaasMP-remote,118815689
6,FaasMP-remote,125482923
6,FaasMP-remote,127941559
6,FaasMP-remote,127641482
6,FaasMP-remote,124117859
6,FaasMP-remote,124593934
6,FaasMP-remote,135225683
6,FaasMP-remote,123634294
6,FaasMP-remote,119827013
6,FaasMP-remote,121534547
6,FaasMP-remote,117047989
6,FaasMP-remote,117847283
6,FaasMP-remote,118347333
6,FaasMP-remote,118736552
6,FaasMP-remote,119836687
6,FaasMP-remote,122429285
6,FaasMP-remote,122704644
6,FaasMP-remote,121960896
6,FaasMP-remote,122639454
6,FaasMP-remote,115382238
6,FaasMP-remote,115786049
6,FaasMP-remote,123542991
6,FaasMP-remote,124212890
6,FaasMP-remote,115800142
6,FaasMP-remote,122558560
6,FaasMP-remote,119804694
6,FaasMP-remote,118568993
6,FaasMP-remote,123427808
6,FaasMP-remote,117996371
6,FaasMP-remote,117346049
6,FaasMP-remote,117087180
6,FaasMP-remote,118615295
8,FaasMP-remote,128550217
8,FaasMP-remote,129324102
8,FaasMP-remote,127174814
8,FaasMP-remote,120344507
8,FaasMP-remote,127299417
8,FaasMP-remote,123499789
8,FaasMP-remote,141352406
8,FaasMP-remote,126747125
8,FaasMP-remote,126614021
8,FaasMP-remote,121068301
8,FaasMP-remote,132921792
8,FaasMP-remote,128637174
8,FaasMP-remote,146281549
8,FaasMP-remote,135134853
8,FaasMP-remote,126961926
8,FaasMP-remote,127393912
8,FaasMP-remote,134574197
8,FaasMP-remote,129299415
8,FaasMP-remote,126850752
8,FaasMP-remote,125293108
8,FaasMP-remote,135808730
8,FaasMP-remote,126869399
8,FaasMP-remote,130784342
8,FaasMP-remote,124581535
8,FaasMP-remote,139510659
8,FaasMP-remote,130165592
8,FaasMP-remote,126661518
8,FaasMP-remote,128304260
8,FaasMP-remote,131371807
8,FaasMP-remote,133221371
8,FaasMP-remote,128217899
8,FaasMP-remote,131773517
8,FaasMP-remote,124268427
8,FaasMP-remote,120018223
8,FaasMP-remote,123428582
8,FaasMP-remote,133015133
8,FaasMP-remote,131492131
8,FaasMP-remote,130343739
8,FaasMP-remote,131210466
8,FaasMP-remote,124938213
8,FaasMP-remote,130846244
8,FaasMP-remote,128926550
8,FaasMP-remote,129698835
8,FaasMP-remote,129354438
8,FaasMP-remote,122413523
8,FaasMP-remote,121547639
8,FaasMP-remote,133883473
8,FaasMP-remote,132952506
8,FaasMP-remote,121673533
8,FaasMP-remote,121799132
8,FaasMP-remote,133298347
8,FaasMP-remote,143113153
8,FaasMP-remote,122606755
8,FaasMP-remote,124785901
8,FaasMP-remote,126687955
8,FaasMP-remote,120891796
8,FaasMP-remote,122266417
8,FaasMP-remote,127148806
8,FaasMP-remote,131678450
8,FaasMP-remote,132430062
8,FaasMP-remote,121127357
8,FaasMP-remote,123212584
8,FaasMP-remote,124859710
8,FaasMP-remote,126521514
8,FaasMP-remote,125316938
8,FaasMP-remote,122697961
8,FaasMP-remote,124615360
8,FaasMP-remote,123378730
8,FaasMP-remote,128783048
8,FaasMP-remote,124039346
8,FaasMP-remote,127033928
8,FaasMP-remote,123197813
8,FaasMP-remote,123962581
8,FaasMP-remote,124825835
8,FaasMP-remote,136143969
8,FaasMP-remote,125414324
8,FaasMP-remote,131143895
8,FaasMP-remote,121340721
8,FaasMP-remote,133579422
8,FaasMP-remote,125657653
8,FaasMP-remote,127890808
8,FaasMP-remote,128870214
8,FaasMP-remote,137105740
8,FaasMP-remote,133479348
8,FaasMP-remote,119354052
8,FaasMP-remote,127463401
8,FaasMP-remote,123579178
8,FaasMP-remote,131197036
8,FaasMP-remote,125966094
8,FaasMP-remote,128008843
8,FaasMP-remote,120806777
8,FaasMP-remote,142716401
8,FaasMP-remote,122106177
8,FaasMP-remote,124907149
8,FaasMP-remote,127820270
8,FaasMP-remote,130090868
8,FaasMP-remote,125775884
8,FaasMP-remote,135051359
8,FaasMP-remote,127412901
8,FaasMP-remote,124868205
8,FaasMP-remote,127213642
8,FaasMP-remote,133834733
8,FaasMP-remote,126847599
8,FaasMP-remote,124373034
8,FaasMP-remote,155483366
8,FaasMP-remote,119852290
8,FaasMP-remote,120158089
8,FaasMP-remote,118537481
8,FaasMP-remote,131431884
8,FaasMP-remote,126329280
8,FaasMP-remote,128418898
8,FaasMP-remote,132466787
8,FaasMP-remote,131020118
8,FaasMP-remote,125222432
8,FaasMP-remote,128178044
8,FaasMP-remote,123825046
8,FaasMP-remote,123146510
8,FaasMP-remote,136956417
8,FaasMP-remote,131123880
8,FaasMP-remote,128554684
8,FaasMP-remote,126655359
8,FaasMP-remote,127646087
8,FaasMP-remote,135199203
8,FaasMP-remote,127035983
8,FaasMP-remote,127700175
8,FaasMP-remote,145187164
8,FaasMP-remote,121154915
8,FaasMP-remote,125934586
8,FaasMP-remote,123228695
8,FaasMP-remote,127524955
8,FaasMP-remote,124367461
8,FaasMP-remote,121592248
8,FaasMP-remote,123009539
8,FaasMP-remote,123935700
8,FaasMP-remote,127154663
8,FaasMP-remote,138525472
8,FaasMP-remote,120193029
8,FaasMP-remote,119868964
8,FaasMP-remote,124452082
8,FaasMP-remote,122926370
8,FaasMP-remote,131230195
8,FaasMP-remote,120387937
8,FaasMP-remote,125556453
8,FaasMP-remote,132956430
8,FaasMP-remote,133670550
8,FaasMP-remote,120446493
8,FaasMP-remote,132152606
8,FaasMP-remote,119460451
